,Código,Estado,UF,Data,CA,CN,OA,ON,Data mmmovel,CA mmovel,OA mmovel,ON mmovel,CN mmovel,Dia x,CAx,OAx,ONx,CNx,CA mmmovelx,OA mmmovelx,ON mmmovelx,CN mmmovelx
69,11,Rondônia,RO,2020-05-28,4252.0,390.0,142.0,5.0,2020-05-28,3422.1428571428573,125.0,7.428571428571429,250.42857142857142,42.0,4252.0,142.0,5.0,390.0,3422.1428571428573,125.0,7.428571428571429,250.42857142857142
70,11,Rondônia,RO,2020-05-29,4502.0,250.0,145.0,3.0,2020-05-29,3669.0,130.57142857142858,5.571428571428571,246.85714285714286,43.0,4502.0,145.0,3.0,250.0,3669.0,130.57142857142858,5.571428571428571,246.85714285714286
71,11,Rondônia,RO,2020-05-30,4743.0,241.0,151.0,6.0,2020-05-30,3902.4285714285716,135.71428571428572,5.142857142857143,233.42857142857142,44.0,4743.0,151.0,6.0,241.0,3902.4285714285716,135.71428571428572,5.142857142857143,233.42857142857142
72,11,Rondônia,RO,2020-05-31,4942.0,199.0,156.0,5.0,2020-05-31,4151.142857142857,140.71428571428572,5.0,248.71428571428572,45.0,4942.0,156.0,5.0,199.0,4151.142857142857,140.71428571428572,5.0,248.71428571428572
73,11,Rondônia,RO,2020-06-01,4942.0,0.0,156.0,0.0,2020-06-01,4390.857142857143,145.71428571428572,5.0,239.71428571428572,46.0,4942.0,156.0,0.0,0.0,4390.857142857143,145.71428571428572,5.0,239.71428571428572
74,11,Rondônia,RO,2020-06-02,5477.0,535.0,172.0,16.0,2020-06-02,4674.285714285715,151.28571428571428,5.571428571428571,283.42857142857144,47.0,5477.0,172.0,16.0,535.0,4674.285714285715,151.28571428571428,5.571428571428571,283.42857142857144
75,11,Rondônia,RO,2020-06-03,5714.0,237.0,180.0,8.0,2020-06-03,4938.857142857143,157.42857142857142,6.142857142857143,264.57142857142856,48.0,5714.0,180.0,8.0,237.0,4938.857142857143,157.42857142857142,6.142857142857143,264.57142857142856
76,11,Rondônia,RO,2020-06-04,6459.0,745.0,194.0,14.0,2020-06-04,5254.142857142857,164.85714285714286,7.428571428571429,315.2857142857143,49.0,6459.0,194.0,14.0,745.0,5254.142857142857,164.85714285714286,7.428571428571429,315.2857142857143
77,11,Rondônia,RO,2020-06-05,6862.0,403.0,213.0,19.0,2020-06-05,5591.285714285715,174.57142857142858,9.714285714285714,337.14285714285717,50.0,6862.0,213.0,19.0,403.0,5591.285714285715,174.57142857142858,9.714285714285714,337.14285714285717
78,11,Rondônia,RO,2020-06-06,7701.0,839.0,228.0,15.0,2020-06-06,6013.857142857143,185.57142857142858,11.0,422.57142857142856,51.0,7701.0,228.0,15.0,839.0,6013.857142857143,185.57142857142858,11.0,422.57142857142856
79,11,Rondônia,RO,2020-06-07,8110.0,409.0,235.0,7.0,2020-06-07,6466.428571428572,196.85714285714286,11.285714285714286,452.57142857142856,52.0,8110.0,235.0,7.0,409.0,6466.428571428572,196.85714285714286,11.285714285714286,452.57142857142856
80,11,Rondônia,RO,2020-06-08,8626.0,516.0,245.0,10.0,2020-06-08,6992.714285714285,209.57142857142858,12.714285714285714,526.2857142857143,53.0,8626.0,245.0,10.0,516.0,6992.714285714285,209.57142857142858,12.714285714285714,526.2857142857143
81,11,Rondônia,RO,2020-06-09,8626.0,0.0,245.0,0.0,2020-06-09,7442.571428571428,220.0,10.428571428571429,449.85714285714283,54.0,8626.0,245.0,0.0,0.0,7442.571428571428,220.0,10.428571428571429,449.85714285714283
82,11,Rondônia,RO,2020-06-10,8626.0,0.0,245.0,0.0,2020-06-10,7858.571428571428,229.28571428571428,9.285714285714286,416.0,55.0,8626.0,245.0,0.0,0.0,7858.571428571428,229.28571428571428,9.285714285714286,416.0
83,11,Rondônia,RO,2020-06-11,10547.0,1921.0,293.0,48.0,2020-06-11,8442.57142857143,243.42857142857142,14.142857142857142,584.0,56.0,10547.0,293.0,48.0,1921.0,8442.57142857143,243.42857142857142,14.142857142857142,584.0
84,11,Rondônia,RO,2020-06-12,11224.0,677.0,296.0,3.0,2020-06-12,9065.714285714286,255.28571428571428,11.857142857142858,623.1428571428571,57.0,11224.0,296.0,3.0,677.0,9065.714285714286,255.28571428571428,11.857142857142858,623.1428571428571
85,11,Rondônia,RO,2020-06-13,11632.0,408.0,309.0,13.0,2020-06-13,9627.285714285714,266.85714285714283,11.571428571428571,561.5714285714286,58.0,11632.0,309.0,13.0,408.0,9627.285714285714,266.85714285714283,11.571428571428571,561.5714285714286
86,11,Rondônia,RO,2020-06-14,11865.0,233.0,324.0,15.0,2020-06-14,10163.714285714286,279.57142857142856,12.714285714285714,536.4285714285714,59.0,11865.0,324.0,15.0,233.0,10163.714285714286,279.57142857142856,12.714285714285714,536.4285714285714
87,11,Rondônia,RO,2020-06-15,12180.0,315.0,332.0,8.0,2020-06-15,10671.42857142857,292.0,12.428571428571429,507.7142857142857,60.0,12180.0,332.0,8.0,315.0,10671.42857142857,292.0,12.428571428571429,507.7142857142857
88,11,Rondônia,RO,2020-06-16,13010.0,830.0,346.0,14.0,2020-06-16,11297.714285714286,306.42857142857144,14.428571428571429,626.2857142857143,61.0,13010.0,346.0,14.0,830.0,11297.714285714286,306.42857142857144,14.428571428571429,626.2857142857143
89,11,Rondônia,RO,2020-06-17,13567.0,557.0,361.0,15.0,2020-06-17,12003.57142857143,323.0,16.571428571428573,705.8571428571429,62.0,13567.0,361.0,15.0,557.0,12003.57142857143,323.0,16.571428571428573,705.8571428571429
90,11,Rondônia,RO,2020-06-18,13804.0,237.0,374.0,13.0,2020-06-18,12468.857142857143,334.57142857142856,11.571428571428571,465.2857142857143,63.0,13804.0,374.0,13.0,237.0,12468.857142857143,334.57142857142856,11.571428571428571,465.2857142857143
91,11,Rondônia,RO,2020-06-19,14353.0,549.0,391.0,17.0,2020-06-19,12915.857142857143,348.14285714285717,13.571428571428571,447.0,64.0,14353.0,391.0,17.0,549.0,12915.857142857143,348.14285714285717,13.571428571428571,447.0
92,11,Rondônia,RO,2020-06-20,14952.0,599.0,409.0,18.0,2020-06-20,13390.142857142857,362.42857142857144,14.285714285714286,474.2857142857143,65.0,14952.0,409.0,18.0,599.0,13390.142857142857,362.42857142857144,14.285714285714286,474.2857142857143
93,11,Rondônia,RO,2020-06-21,15181.0,229.0,417.0,8.0,2020-06-21,13863.857142857143,375.7142857142857,13.285714285714286,473.7142857142857,66.0,15181.0,417.0,8.0,229.0,13863.857142857143,375.7142857142857,13.285714285714286,473.7142857142857
94,11,Rondônia,RO,2020-06-22,15827.0,646.0,432.0,15.0,2020-06-22,14384.857142857143,390.0,14.285714285714286,521.0,67.0,15827.0,432.0,15.0,646.0,14384.857142857143,390.0,14.285714285714286,521.0
95,11,Rondônia,RO,2020-06-23,16499.0,672.0,444.0,12.0,2020-06-23,14883.285714285714,404.0,14.0,498.42857142857144,68.0,16499.0,444.0,12.0,672.0,14883.285714285714,404.0,14.0,498.42857142857144
96,11,Rondônia,RO,2020-06-24,17424.0,925.0,455.0,11.0,2020-06-24,15434.285714285714,417.42857142857144,13.428571428571429,551.0,69.0,17424.0,455.0,11.0,925.0,15434.285714285714,417.42857142857144,13.428571428571429,551.0
97,11,Rondônia,RO,2020-06-25,17424.0,0.0,455.0,0.0,2020-06-25,15951.42857142857,429.0,11.571428571428571,517.1428571428571,70.0,17424.0,455.0,0.0,0.0,15951.42857142857,429.0,11.571428571428571,517.1428571428571
98,11,Rondônia,RO,2020-06-26,17424.0,0.0,455.0,0.0,2020-06-26,16390.14285714286,438.14285714285717,9.142857142857142,438.7142857142857,71.0,17424.0,455.0,0.0,0.0,16390.14285714286,438.14285714285717,9.142857142857142,438.7142857142857
99,11,Rondônia,RO,2020-06-27,19735.0,2311.0,481.0,26.0,2020-06-27,17073.428571428572,448.42857142857144,10.285714285714286,683.2857142857143,72.0,19735.0,481.0,26.0,2311.0,17073.428571428572,448.42857142857144,10.285714285714286,683.2857142857143
100,11,Rondônia,RO,2020-06-28,19820.0,85.0,486.0,5.0,2020-06-28,17736.14285714286,458.2857142857143,9.857142857142858,662.7142857142857,73.0,19820.0,486.0,5.0,85.0,17736.14285714286,458.2857142857143,9.857142857142858,662.7142857142857
101,11,Rondônia,RO,2020-06-29,20406.0,586.0,499.0,13.0,2020-06-29,18390.285714285714,467.85714285714283,9.571428571428571,654.1428571428571,74.0,20406.0,499.0,13.0,586.0,18390.285714285714,467.85714285714283,9.571428571428571,654.1428571428571
102,11,Rondônia,RO,2020-06-30,21251.0,845.0,518.0,19.0,2020-06-30,19069.14285714286,478.42857142857144,10.571428571428571,678.8571428571429,75.0,21251.0,518.0,19.0,845.0,19069.14285714286,478.42857142857144,10.571428571428571,678.8571428571429
103,11,Rondônia,RO,2020-07-01,21523.0,272.0,523.0,5.0,2020-07-01,19654.714285714286,488.14285714285717,9.714285714285714,585.5714285714286,76.0,21523.0,523.0,5.0,272.0,19654.714285714286,488.14285714285717,9.714285714285714,585.5714285714286
104,11,Rondônia,RO,2020-07-02,21970.0,447.0,530.0,7.0,2020-07-02,20304.14285714286,498.85714285714283,10.714285714285714,649.4285714285714,77.0,21970.0,530.0,7.0,447.0,20304.14285714286,498.85714285714283,10.714285714285714,649.4285714285714
105,11,Rondônia,RO,2020-07-03,22241.0,271.0,533.0,3.0,2020-07-03,20992.285714285714,510.0,11.142857142857142,688.1428571428571,78.0,22241.0,533.0,3.0,271.0,20992.285714285714,510.0,11.142857142857142,688.1428571428571
106,11,Rondônia,RO,2020-07-04,22241.0,0.0,533.0,0.0,2020-07-04,21350.285714285714,517.4285714285714,7.428571428571429,358.0,79.0,22241.0,533.0,0.0,0.0,21350.285714285714,517.4285714285714,7.428571428571429,358.0
107,11,Rondônia,RO,2020-07-05,23479.0,1238.0,555.0,22.0,2020-07-05,21873.0,527.2857142857143,9.857142857142858,522.7142857142857,80.0,23479.0,555.0,22.0,1238.0,21873.0,527.2857142857143,9.857142857142858,522.7142857142857
108,11,Rondônia,RO,2020-07-06,23920.0,441.0,558.0,3.0,2020-07-06,22375.0,535.7142857142857,8.428571428571429,502.0,81.0,23920.0,558.0,3.0,441.0,22375.0,535.7142857142857,8.428571428571429,502.0
109,11,Rondônia,RO,2020-07-07,24563.0,643.0,577.0,19.0,2020-07-07,22848.14285714286,544.1428571428571,8.428571428571429,473.14285714285717,82.0,24563.0,577.0,19.0,643.0,22848.14285714286,544.1428571428571,8.428571428571429,473.14285714285717
110,11,Rondônia,RO,2020-07-08,25067.0,504.0,585.0,8.0,2020-07-08,23354.428571428572,553.0,8.857142857142858,506.2857142857143,83.0,25067.0,585.0,8.0,504.0,23354.428571428572,553.0,8.857142857142858,506.2857142857143
111,11,Rondônia,RO,2020-07-09,25402.0,335.0,589.0,4.0,2020-07-09,23844.714285714286,561.4285714285714,8.428571428571429,490.2857142857143,84.0,25402.0,589.0,4.0,335.0,23844.714285714286,561.4285714285714,8.428571428571429,490.2857142857143
112,11,Rondônia,RO,2020-07-10,26000.0,598.0,606.0,17.0,2020-07-10,24381.714285714286,571.8571428571429,10.428571428571429,537.0,85.0,26000.0,606.0,17.0,598.0,24381.714285714286,571.8571428571429,10.428571428571429,537.0
113,11,Rondônia,RO,2020-07-11,26496.0,496.0,617.0,11.0,2020-07-11,24989.571428571428,583.8571428571429,12.0,607.8571428571429,86.0,26496.0,617.0,11.0,496.0,24989.571428571428,583.8571428571429,12.0,607.8571428571429
114,11,Rondônia,RO,2020-07-12,26728.0,232.0,628.0,11.0,2020-07-12,25453.714285714286,594.2857142857143,10.428571428571429,464.14285714285717,87.0,26728.0,628.0,11.0,232.0,25453.714285714286,594.2857142857143,10.428571428571429,464.14285714285717
115,11,Rondônia,RO,2020-07-13,27050.0,322.0,647.0,19.0,2020-07-13,25900.85714285714,607.0,12.714285714285714,447.14285714285717,88.0,27050.0,647.0,19.0,322.0,25900.85714285714,607.0,12.714285714285714,447.14285714285717
116,11,Rondônia,RO,2020-07-14,27528.0,478.0,663.0,16.0,2020-07-14,26324.428571428572,619.2857142857143,12.285714285714286,423.57142857142856,89.0,27528.0,663.0,16.0,478.0,26324.428571428572,619.2857142857143,12.285714285714286,423.57142857142856
117,11,Rondônia,RO,2020-07-15,27917.0,389.0,667.0,4.0,2020-07-15,26731.571428571428,631.0,11.714285714285714,407.14285714285717,90.0,27917.0,667.0,4.0,389.0,26731.571428571428,631.0,11.714285714285714,407.14285714285717
118,11,Rondônia,RO,2020-07-16,28654.0,737.0,677.0,10.0,2020-07-16,27196.14285714286,643.5714285714286,12.571428571428571,464.57142857142856,91.0,28654.0,677.0,10.0,737.0,27196.14285714286,643.5714285714286,12.571428571428571,464.57142857142856
119,11,Rondônia,RO,2020-07-17,29117.0,463.0,686.0,9.0,2020-07-17,27641.428571428572,655.0,11.428571428571429,445.2857142857143,92.0,29117.0,686.0,9.0,463.0,27641.428571428572,655.0,11.428571428571429,445.2857142857143
120,11,Rondônia,RO,2020-07-18,29117.0,0.0,686.0,0.0,2020-07-18,28015.85714285714,664.8571428571429,9.857142857142858,374.42857142857144,93.0,29117.0,686.0,0.0,0.0,28015.85714285714,664.8571428571429,9.857142857142858,374.42857142857144
121,11,Rondônia,RO,2020-07-19,29117.0,0.0,686.0,0.0,2020-07-19,28357.14285714286,673.1428571428571,8.285714285714286,341.2857142857143,94.0,29117.0,686.0,0.0,0.0,28357.14285714286,673.1428571428571,8.285714285714286,341.2857142857143
122,11,Rondônia,RO,2020-07-20,29801.0,684.0,710.0,24.0,2020-07-20,28750.14285714286,682.1428571428571,9.0,393.0,95.0,29801.0,710.0,24.0,684.0,28750.14285714286,682.1428571428571,9.0,393.0
123,11,Rondônia,RO,2020-07-21,30642.0,841.0,727.0,17.0,2020-07-21,29195.0,691.2857142857143,9.142857142857142,444.85714285714283,96.0,30642.0,727.0,17.0,841.0,29195.0,691.2857142857143,9.142857142857142,444.85714285714283
124,11,Rondônia,RO,2020-07-22,32944.0,2302.0,758.0,31.0,2020-07-22,29913.14285714286,704.2857142857143,13.0,718.1428571428571,97.0,32944.0,758.0,31.0,2302.0,29913.14285714286,704.2857142857143,13.0,718.1428571428571
125,11,Rondônia,RO,2020-07-23,34080.0,1136.0,784.0,26.0,2020-07-23,30688.285714285714,719.5714285714286,15.285714285714286,775.1428571428571,98.0,34080.0,784.0,26.0,1136.0,30688.285714285714,719.5714285714286,15.285714285714286,775.1428571428571
126,11,Rondônia,RO,2020-07-24,34873.0,793.0,801.0,17.0,2020-07-24,31510.571428571428,736.0,16.428571428571427,822.2857142857143,99.0,34873.0,801.0,17.0,793.0,31510.571428571428,736.0,16.428571428571427,822.2857142857143
127,11,Rondônia,RO,2020-07-25,34873.0,0.0,801.0,0.0,2020-07-25,32332.85714285714,752.4285714285714,16.428571428571427,822.2857142857143,100.0,34873.0,801.0,0.0,0.0,32332.85714285714,752.4285714285714,16.428571428571427,822.2857142857143
128,11,Rondônia,RO,2020-07-26,35810.0,937.0,814.0,13.0,2020-07-26,33289.0,770.7142857142857,18.285714285714285,956.1428571428571,101.0,35810.0,814.0,13.0,937.0,33289.0,770.7142857142857,18.285714285714285,956.1428571428571
129,11,Rondônia,RO,2020-07-27,36148.0,338.0,830.0,16.0,2020-07-27,34195.71428571428,787.8571428571429,17.142857142857142,906.7142857142857,102.0,36148.0,830.0,16.0,338.0,34195.71428571428,787.8571428571429,17.142857142857142,906.7142857142857
130,11,Rondônia,RO,2020-07-28,36849.0,701.0,840.0,10.0,2020-07-28,35082.42857142857,804.0,16.142857142857142,886.7142857142857,103.0,36849.0,840.0,10.0,701.0,35082.42857142857,804.0,16.142857142857142,886.7142857142857
131,11,Rondônia,RO,2020-07-29,37634.0,785.0,855.0,15.0,2020-07-29,35752.42857142857,817.8571428571429,13.857142857142858,670.0,104.0,37634.0,855.0,15.0,785.0,35752.42857142857,817.8571428571429,13.857142857142858,670.0
132,11,Rondônia,RO,2020-07-30,38407.0,773.0,864.0,9.0,2020-07-30,36370.57142857143,829.2857142857143,11.428571428571429,618.1428571428571,105.0,38407.0,864.0,9.0,773.0,36370.57142857143,829.2857142857143,11.428571428571429,618.1428571428571
133,11,Rondônia,RO,2020-07-31,38992.0,585.0,872.0,8.0,2020-07-31,36959.0,839.4285714285714,10.142857142857142,588.4285714285714,106.0,38992.0,872.0,8.0,585.0,36959.0,839.4285714285714,10.142857142857142,588.4285714285714
134,11,Rondônia,RO,2020-08-01,39504.0,512.0,881.0,9.0,2020-08-01,37620.57142857143,850.8571428571429,11.428571428571429,661.5714285714286,107.0,39504.0,881.0,9.0,512.0,37620.57142857143,850.8571428571429,11.428571428571429,661.5714285714286
135,11,Rondônia,RO,2020-08-02,39504.0,0.0,881.0,0.0,2020-08-02,38148.28571428572,860.4285714285714,9.571428571428571,527.7142857142857,108.0,39504.0,881.0,0.0,0.0,38148.28571428572,860.4285714285714,9.571428571428571,527.7142857142857
136,11,Rondônia,RO,2020-08-03,39504.0,0.0,881.0,0.0,2020-08-03,38627.71428571428,867.7142857142857,7.285714285714286,479.42857142857144,109.0,39504.0,881.0,0.0,0.0,38627.71428571428,867.7142857142857,7.285714285714286,479.42857142857144
137,11,Rondônia,RO,2020-08-04,39504.0,0.0,881.0,0.0,2020-08-04,39007.0,873.5714285714286,5.857142857142857,379.2857142857143,110.0,39504.0,881.0,0.0,0.0,39007.0,873.5714285714286,5.857142857142857,379.2857142857143
138,12,Acre,AC,2020-03-17,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,
139,12,Acre,AC,2020-03-18,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,
140,12,Acre,AC,2020-03-19,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,
141,12,Acre,AC,2020-03-20,7.0,3.0,0.0,0.0,,,,,,,,,,,,,,
142,12,Acre,AC,2020-03-21,11.0,4.0,0.0,0.0,,,,,,,,,,,,,,
143,12,Acre,AC,2020-03-22,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,
144,12,Acre,AC,2020-03-23,17.0,6.0,0.0,0.0,2020-03-23,8.0,0.0,0.0,2.4285714285714284,,,,,,,,,
145,12,Acre,AC,2020-03-24,21.0,4.0,0.0,0.0,2020-03-24,10.571428571428571,0.0,0.0,2.5714285714285716,,,,,,,,,
146,12,Acre,AC,2020-03-25,23.0,2.0,0.0,0.0,2020-03-25,13.428571428571429,0.0,0.0,2.857142857142857,,,,,,,,,
147,12,Acre,AC,2020-03-26,23.0,0.0,0.0,0.0,2020-03-26,16.142857142857142,0.0,0.0,2.7142857142857144,,,,,,,,,
148,12,Acre,AC,2020-03-27,25.0,2.0,0.0,0.0,2020-03-27,18.714285714285715,0.0,0.0,2.5714285714285716,,,,,,,,,
149,12,Acre,AC,2020-03-28,25.0,0.0,0.0,0.0,2020-03-28,20.714285714285715,0.0,0.0,2.0,,,,,,,,,
150,12,Acre,AC,2020-03-29,34.0,9.0,0.0,0.0,2020-03-29,24.0,0.0,0.0,3.2857142857142856,,,,,,,,,
151,12,Acre,AC,2020-03-30,41.0,7.0,0.0,0.0,2020-03-30,27.428571428571427,0.0,0.0,3.4285714285714284,,,,,,,,,
152,12,Acre,AC,2020-03-31,42.0,1.0,0.0,0.0,2020-03-31,30.428571428571427,0.0,0.0,3.0,,,,,,,,,
153,12,Acre,AC,2020-04-01,43.0,1.0,0.0,0.0,2020-04-01,33.285714285714285,0.0,0.0,2.857142857142857,,,,,,,,,
154,12,Acre,AC,2020-04-02,45.0,2.0,0.0,0.0,2020-04-02,36.42857142857143,0.0,0.0,3.142857142857143,,,,,,,,,
155,12,Acre,AC,2020-04-03,46.0,1.0,0.0,0.0,2020-04-03,39.42857142857143,0.0,0.0,3.0,,,,,,,,,
156,12,Acre,AC,2020-04-04,46.0,0.0,0.0,0.0,2020-04-04,42.42857142857143,0.0,0.0,3.0,,,,,,,,,
157,12,Acre,AC,2020-04-05,48.0,2.0,0.0,0.0,2020-04-05,44.42857142857143,0.0,0.0,2.0,,,,,,,,,
158,12,Acre,AC,2020-04-06,50.0,2.0,1.0,1.0,2020-04-06,45.714285714285715,0.14285714285714285,0.14285714285714285,1.2857142857142858,,,,,,,,,
159,12,Acre,AC,2020-04-07,50.0,0.0,2.0,1.0,2020-04-07,46.857142857142854,0.42857142857142855,0.2857142857142857,1.1428571428571428,,,,,,,,,
160,12,Acre,AC,2020-04-08,58.0,8.0,2.0,0.0,2020-04-08,49.0,0.7142857142857143,0.2857142857142857,2.142857142857143,,,,,,,,,
161,12,Acre,AC,2020-04-09,62.0,4.0,2.0,0.0,2020-04-09,51.42857142857143,1.0,0.2857142857142857,2.4285714285714284,,,,,,,,,
162,12,Acre,AC,2020-04-10,70.0,8.0,2.0,0.0,2020-04-10,54.857142857142854,1.2857142857142858,0.2857142857142857,3.4285714285714284,,,,,,,,,
163,12,Acre,AC,2020-04-11,72.0,2.0,2.0,0.0,2020-04-11,58.57142857142857,1.5714285714285714,0.2857142857142857,3.7142857142857144,,,,,,,,,
164,12,Acre,AC,2020-04-12,77.0,5.0,2.0,0.0,2020-04-12,62.714285714285715,1.8571428571428572,0.2857142857142857,4.142857142857143,,,,,,,,,
165,12,Acre,AC,2020-04-13,90.0,13.0,3.0,1.0,2020-04-13,68.42857142857143,2.142857142857143,0.2857142857142857,5.714285714285714,,,,,,,,,
166,12,Acre,AC,2020-04-14,99.0,9.0,3.0,0.0,2020-04-14,75.42857142857143,2.2857142857142856,0.14285714285714285,7.0,,,,,,,,,
167,12,Acre,AC,2020-04-15,101.0,2.0,4.0,1.0,2020-04-15,81.57142857142857,2.5714285714285716,0.2857142857142857,6.142857142857143,1.0,101.0,4.0,1.0,2.0,,,,
168,12,Acre,AC,2020-04-16,115.0,14.0,5.0,1.0,2020-04-16,89.14285714285714,3.0,0.42857142857142855,7.571428571428571,2.0,115.0,5.0,1.0,14.0,,,,
169,12,Acre,AC,2020-04-17,135.0,20.0,5.0,0.0,2020-04-17,98.42857142857143,3.4285714285714284,0.42857142857142855,9.285714285714286,3.0,135.0,5.0,0.0,20.0,,,,
170,12,Acre,AC,2020-04-18,142.0,7.0,6.0,1.0,2020-04-18,108.42857142857143,4.0,0.5714285714285714,10.0,4.0,142.0,6.0,1.0,7.0,,,,
171,12,Acre,AC,2020-04-19,163.0,21.0,6.0,0.0,2020-04-19,120.71428571428571,4.571428571428571,0.5714285714285714,12.285714285714286,5.0,163.0,6.0,0.0,21.0,,,,
172,12,Acre,AC,2020-04-20,176.0,13.0,8.0,2.0,2020-04-20,133.0,5.285714285714286,0.7142857142857143,12.285714285714286,6.0,176.0,8.0,2.0,13.0,,,,
173,12,Acre,AC,2020-04-21,195.0,19.0,8.0,0.0,2020-04-21,146.71428571428572,6.0,0.7142857142857143,13.714285714285714,7.0,195.0,8.0,0.0,19.0,146.71428571428572,6.0,0.7142857142857143,13.714285714285714
174,12,Acre,AC,2020-04-22,214.0,19.0,8.0,0.0,2020-04-22,162.85714285714286,6.571428571428571,0.5714285714285714,16.142857142857142,8.0,214.0,8.0,0.0,19.0,162.85714285714286,6.571428571428571,0.5714285714285714,16.142857142857142
175,12,Acre,AC,2020-04-23,227.0,13.0,10.0,2.0,2020-04-23,178.85714285714286,7.285714285714286,0.7142857142857143,16.0,9.0,227.0,10.0,2.0,13.0,178.85714285714286,7.285714285714286,0.7142857142857143,16.0
176,12,Acre,AC,2020-04-24,234.0,7.0,11.0,1.0,2020-04-24,193.0,8.142857142857142,0.8571428571428571,14.142857142857142,10.0,234.0,11.0,1.0,7.0,193.0,8.142857142857142,0.8571428571428571,14.142857142857142
177,12,Acre,AC,2020-04-25,258.0,24.0,11.0,0.0,2020-04-25,209.57142857142858,8.857142857142858,0.7142857142857143,16.571428571428573,11.0,258.0,11.0,0.0,24.0,209.57142857142858,8.857142857142858,0.7142857142857143,16.571428571428573
178,12,Acre,AC,2020-04-26,279.0,21.0,11.0,0.0,2020-04-26,226.14285714285714,9.571428571428571,0.7142857142857143,16.571428571428573,12.0,279.0,11.0,0.0,21.0,226.14285714285714,9.571428571428571,0.7142857142857143,16.571428571428573
179,12,Acre,AC,2020-04-27,301.0,22.0,14.0,3.0,2020-04-27,244.0,10.428571428571429,0.8571428571428571,17.857142857142858,13.0,301.0,14.0,3.0,22.0,244.0,10.428571428571429,0.8571428571428571,17.857142857142858
180,12,Acre,AC,2020-04-28,317.0,16.0,16.0,2.0,2020-04-28,261.42857142857144,11.571428571428571,1.1428571428571428,17.428571428571427,14.0,317.0,16.0,2.0,16.0,261.42857142857144,11.571428571428571,1.1428571428571428,17.428571428571427
181,12,Acre,AC,2020-04-29,354.0,37.0,18.0,2.0,2020-04-29,281.42857142857144,13.0,1.4285714285714286,20.0,15.0,354.0,18.0,2.0,37.0,281.42857142857144,13.0,1.4285714285714286,20.0
182,12,Acre,AC,2020-04-30,404.0,50.0,19.0,1.0,2020-04-30,306.7142857142857,14.285714285714286,1.2857142857142858,25.285714285714285,16.0,404.0,19.0,1.0,50.0,306.7142857142857,14.285714285714286,1.2857142857142858,25.285714285714285
183,12,Acre,AC,2020-05-01,487.0,83.0,19.0,0.0,2020-05-01,342.85714285714283,15.428571428571429,1.1428571428571428,36.142857142857146,17.0,487.0,19.0,0.0,83.0,342.85714285714283,15.428571428571429,1.1428571428571428,36.142857142857146
184,12,Acre,AC,2020-05-02,553.0,66.0,22.0,3.0,2020-05-02,385.0,17.0,1.5714285714285714,42.142857142857146,18.0,553.0,22.0,3.0,66.0,385.0,17.0,1.5714285714285714,42.142857142857146
185,12,Acre,AC,2020-05-03,658.0,105.0,25.0,3.0,2020-05-03,439.14285714285717,19.0,2.0,54.142857142857146,19.0,658.0,25.0,3.0,105.0,439.14285714285717,19.0,2.0,54.142857142857146
186,12,Acre,AC,2020-05-04,733.0,75.0,28.0,3.0,2020-05-04,500.85714285714283,21.0,2.0,61.714285714285715,20.0,733.0,28.0,3.0,75.0,500.85714285714283,21.0,2.0,61.714285714285715
187,12,Acre,AC,2020-05-05,817.0,84.0,29.0,1.0,2020-05-05,572.2857142857143,22.857142857142858,1.8571428571428572,71.42857142857143,21.0,817.0,29.0,1.0,84.0,572.2857142857143,22.857142857142858,1.8571428571428572,71.42857142857143
188,12,Acre,AC,2020-05-06,943.0,126.0,35.0,6.0,2020-05-06,656.4285714285714,25.285714285714285,2.4285714285714284,84.14285714285714,22.0,943.0,35.0,6.0,126.0,656.4285714285714,25.285714285714285,2.4285714285714284,84.14285714285714
189,12,Acre,AC,2020-05-07,1014.0,71.0,36.0,1.0,2020-05-07,743.5714285714286,27.714285714285715,2.4285714285714284,87.14285714285714,23.0,1014.0,36.0,1.0,71.0,743.5714285714286,27.714285714285715,2.4285714285714284,87.14285714285714
190,12,Acre,AC,2020-05-08,1177.0,163.0,38.0,2.0,2020-05-08,842.1428571428571,30.428571428571427,2.7142857142857144,98.57142857142857,24.0,1177.0,38.0,2.0,163.0,842.1428571428571,30.428571428571427,2.7142857142857144,98.57142857142857
191,12,Acre,AC,2020-05-09,1335.0,158.0,40.0,2.0,2020-05-09,953.8571428571429,33.0,2.5714285714285716,111.71428571428571,25.0,1335.0,40.0,2.0,158.0,953.8571428571429,33.0,2.5714285714285716,111.71428571428571
192,12,Acre,AC,2020-05-10,1447.0,112.0,41.0,1.0,2020-05-10,1066.5714285714287,35.285714285714285,2.2857142857142856,112.71428571428571,26.0,1447.0,41.0,1.0,112.0,1066.5714285714287,35.285714285714285,2.2857142857142856,112.71428571428571
193,12,Acre,AC,2020-05-11,1460.0,13.0,44.0,3.0,2020-05-11,1170.4285714285713,37.57142857142857,2.2857142857142856,103.85714285714286,27.0,1460.0,44.0,3.0,13.0,1170.4285714285713,37.57142857142857,2.2857142857142856,103.85714285714286
